,start_station_name,end_station_name,count,index_x,lat_x,lng_x,index_y,lat_y,lng_y
2457,12 St & Sinatra Dr N,Hilltop,6.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,Hilltop,40.731153329839415,-74.05754064420803
2458,14 St Ferry - 14 St & Shipyard Ln,Hilltop,3.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,Hilltop,40.731153329839415,-74.05754064420803
2459,4 St & Grand St,Hilltop,2.0,4 St & Grand St,40.742268376059016,-74.03508320196188,Hilltop,40.731153329839415,-74.05754064420803
2460,5 Corners Library,Hilltop,12.0,5 Corners Library,40.73497416679167,-74.05952595831847,Hilltop,40.731153329839415,-74.05754064420803
2461,6 St & Grand St,Hilltop,2.0,6 St & Grand St,40.74437858646239,-74.03447839868532,Hilltop,40.731153329839415,-74.05754064420803
2462,7 St & Monroe St,Hilltop,4.0,7 St & Monroe St,40.74642493639741,-74.0380286862046,Hilltop,40.731153329839415,-74.05754064420803
2463,8 St & Washington St,Hilltop,4.0,8 St & Washington St,40.74598271979199,-74.02816823278691,Hilltop,40.731153329839415,-74.05754064420803
2464,9 St HBLR - Jackson St & 8 St,Hilltop,1.0,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273,Hilltop,40.731153329839415,-74.05754064420803
2465,Adams St & 11 St,Hilltop,2.0,Adams St & 11 St,40.75086734758054,-74.03356182037257,Hilltop,40.731153329839415,-74.05754064420803
2466,Adams St & 2 St,Hilltop,2.0,Adams St & 2 St,40.73979841179733,-74.03689012302054,Hilltop,40.731153329839415,-74.05754064420803
2467,Astor Place,Hilltop,8.0,Astor Place,40.719276111812604,-74.07127583741752,Hilltop,40.731153329839415,-74.05754064420803
2468,Baldwin at Montgomery,Hilltop,16.0,Baldwin at Montgomery,40.723616579328976,-74.0641941937696,Hilltop,40.731153329839415,-74.05754064420803
2469,Bergen Ave,Hilltop,11.0,Bergen Ave,40.72211326699647,-74.07143150747063,Hilltop,40.731153329839415,-74.05754064420803
2470,Bergen Ave & Sip Ave,Hilltop,40.0,Bergen Ave & Sip Ave,40.73104361248367,-74.06443169597715,Hilltop,40.731153329839415,-74.05754064420803
2471,Bloomfield St & 15 St,Hilltop,3.0,Bloomfield St & 15 St,40.75450461099914,-74.02657712307197,Hilltop,40.731153329839415,-74.05754064420803
2472,Brunswick & 6th,Hilltop,25.0,Brunswick & 6th,40.72602894617706,-74.0503929030257,Hilltop,40.731153329839415,-74.05754064420803
2473,Brunswick St,Hilltop,18.0,Brunswick St,40.72414786663121,-74.05066483953951,Hilltop,40.731153329839415,-74.05754064420803
2474,Christ Hospital,Hilltop,40.0,Christ Hospital,40.73478751985362,-74.0504451350773,Hilltop,40.731153329839415,-74.05754064420803
2475,Church Sq Park - 5 St & Park Ave,Hilltop,1.0,Church Sq Park - 5 St & Park Ave,40.742657893537604,-74.03224963376663,Hilltop,40.731153329839415,-74.05754064420803
2476,City Hall,Hilltop,12.0,City Hall,40.717730294069206,-74.04387749609651,Hilltop,40.731153329839415,-74.05754064420803
2477,City Hall - Washington St & 1 St,Hilltop,5.0,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189,Hilltop,40.731153329839415,-74.05754064420803
2478,Clinton St & Newark St,Hilltop,3.0,Clinton St & Newark St,40.73744627151288,-74.03570246500215,Hilltop,40.731153329839415,-74.05754064420803
2479,Columbus Dr at Exchange Pl,Hilltop,4.0,Columbus Dr at Exchange Pl,40.71687448913104,-74.03282962516803,Hilltop,40.731153329839415,-74.05754064420803
2480,Columbus Drive,Hilltop,10.0,Columbus Drive,40.718414308152724,-74.03889053483775,Hilltop,40.731153329839415,-74.05754064420803
2481,Columbus Park - Clinton St & 9 St,Hilltop,5.0,Columbus Park - Clinton St & 9 St,40.748178812964326,-74.03245770266106,Hilltop,40.731153329839415,-74.05754064420803
2482,Communipaw & Berry Lane,Hilltop,10.0,Communipaw & Berry Lane,40.7143673025405,-74.06663274240287,Hilltop,40.731153329839415,-74.05754064420803
2483,Dey St,Hilltop,7.0,Dey St,40.73765151591954,-74.06686104446743,Hilltop,40.731153329839415,-74.05754064420803
2484,Dixon Mills,Hilltop,7.0,Dixon Mills,40.721632342323566,-74.04998467723249,Hilltop,40.731153329839415,-74.05754064420803
2485,Essex Light Rail,Hilltop,2.0,Essex Light Rail,40.712771947644676,-74.03648087782008,Hilltop,40.731153329839415,-74.05754064420803
2486,Fairmount Ave,Hilltop,9.0,Fairmount Ave,40.72573472368576,-74.07196707842732,Hilltop,40.731153329839415,-74.05754064420803
2487,Glenwood Ave,Hilltop,4.0,Glenwood Ave,40.727580138580144,-74.07106338931554,Hilltop,40.731153329839415,-74.05754064420803
2488,Grand St,Hilltop,1.0,Grand St,40.71515821580811,-74.03768259947958,Hilltop,40.731153329839415,-74.05754064420803
2489,Grant Ave & MLK Dr,Hilltop,2.0,Grant Ave & MLK Dr,40.70916219224586,-74.08076557899138,Hilltop,40.731153329839415,-74.05754064420803
2490,Grove St PATH,Hilltop,42.0,Grove St PATH,40.71960099717589,-74.04314261412735,Hilltop,40.731153329839415,-74.05754064420803
2491,Hamilton Park,Hilltop,25.0,Hamilton Park,40.72757525453402,-74.04424621144935,Hilltop,40.731153329839415,-74.05754064420803
2492,Heights Elevator,Hilltop,2.0,Heights Elevator,40.74873175053401,-74.04046738441166,Hilltop,40.731153329839415,-74.05754064420803
2493,Hoboken Ave at Monmouth St,Hilltop,12.0,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235,Hilltop,40.731153329839415,-74.05754064420803
2494,Hoboken Terminal - Hudson St & Hudson Pl,Hilltop,5.0,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493,Hilltop,40.731153329839415,-74.05754064420803
2495,Hoboken Terminal - River St & Hudson Pl,Hilltop,3.0,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225,Hilltop,40.731153329839415,-74.05754064420803
2496,Hudson St & 4 St,Hilltop,2.0,Hudson St & 4 St,40.740954266970824,-74.02859404962996,Hilltop,40.731153329839415,-74.05754064420803
2497,JC Medical Center,Hilltop,8.0,JC Medical Center,40.716536226401026,-74.04961717509839,Hilltop,40.731153329839415,-74.05754064420803
2498,Jersey & 3rd,Hilltop,9.0,Jersey & 3rd,40.72331733868367,-74.04594517066816,Hilltop,40.731153329839415,-74.05754064420803
2499,Jersey & 6th St,Hilltop,10.0,Jersey & 6th St,40.72528591390771,-74.04555620790973,Hilltop,40.731153329839415,-74.05754064420803
2500,Journal Square,Hilltop,21.0,Journal Square,40.733696637992765,-74.0625064269518,Hilltop,40.731153329839415,-74.05754064420803
2501,Lafayette Park,Hilltop,3.0,Lafayette Park,40.71347729768909,-74.06284897649236,Hilltop,40.731153329839415,-74.05754064420803
2502,Leonard Gordon Park,Hilltop,8.0,Leonard Gordon Park,40.74589833735995,-74.05724263562814,Hilltop,40.731153329839415,-74.05754064420803
2503,Liberty Light Rail,Hilltop,6.0,Liberty Light Rail,40.711244136301815,-74.05570238148391,Hilltop,40.731153329839415,-74.05754064420803
2504,Lincoln Park,Hilltop,9.0,Lincoln Park,40.72461556840027,-74.07841011783746,Hilltop,40.731153329839415,-74.05754064420803
2505,Madison St & 1 St,Hilltop,1.0,Madison St & 1 St,40.73878495960618,-74.03927437553686,Hilltop,40.731153329839415,-74.05754064420803
2506,Manila & 1st,Hilltop,12.0,Manila & 1st,40.72165505394273,-74.04288439126627,Hilltop,40.731153329839415,-74.05754064420803
2507,Marin Light Rail,Hilltop,6.0,Marin Light Rail,40.714585169920014,-74.04281584524314,Hilltop,40.731153329839415,-74.05754064420803
2508,Marshall St & 2 St,Hilltop,4.0,Marshall St & 2 St,40.740765367506214,-74.04254964402006,Hilltop,40.731153329839415,-74.05754064420803
2509,McGinley Square,Hilltop,13.0,McGinley Square,40.72535372478333,-74.06760777113992,Hilltop,40.731153329839415,-74.05754064420803
2510,Monmouth and 6th,Hilltop,7.0,Monmouth and 6th,40.725665114944135,-74.04880399651331,Hilltop,40.731153329839415,-74.05754064420803
2511,Montgomery St,Hilltop,14.0,Montgomery St,40.71942260191589,-74.05099546395327,Hilltop,40.731153329839415,-74.05754064420803
2512,Morris Canal,Hilltop,2.0,Morris Canal,40.71238483701534,-74.038468170639,Hilltop,40.731153329839415,-74.05754064420803
2513,Newark Ave,Hilltop,41.0,Newark Ave,40.72151674031582,-74.04630136759572,Hilltop,40.731153329839415,-74.05754064420803
2514,Newport PATH,Hilltop,9.0,Newport PATH,40.727220293617044,-74.03375238731287,Hilltop,40.731153329839415,-74.05754064420803
2515,Newport Pkwy,Hilltop,7.0,Newport Pkwy,40.72874290486994,-74.03211046211277,Hilltop,40.731153329839415,-74.05754064420803
2516,Oakland Ave,Hilltop,27.0,Oakland Ave,40.73759292489517,-74.05245382611778,Hilltop,40.731153329839415,-74.05754064420803
2517,Paulus Hook,Hilltop,6.0,Paulus Hook,40.714145417895736,-74.03355037847584,Hilltop,40.731153329839415,-74.05754064420803
2518,Pershing Field,Hilltop,28.0,Pershing Field,40.742657183344456,-74.05181096657569,Hilltop,40.731153329839415,-74.05754064420803
2519,Riverview Park,Hilltop,10.0,Riverview Park,40.744459053317044,-74.04391302290752,Hilltop,40.731153329839415,-74.05754064420803
2520,South Waterfront Walkway - Sinatra Dr & 1 St,Hilltop,5.0,South Waterfront Walkway - Sinatra Dr & 1 St,40.73700753288959,-74.02777588542521,Hilltop,40.731153329839415,-74.05754064420803
2521,Southwest Park - Jackson St & Observer Hwy,Hilltop,7.0,Southwest Park - Jackson St & Observer Hwy,40.7375689337438,-74.04166100633643,Hilltop,40.731153329839415,-74.05754064420803
2522,Stevens - River Ter & 6 St,Hilltop,2.0,Stevens - River Ter & 6 St,40.743144991244904,-74.0269876793701,Hilltop,40.731153329839415,-74.05754064420803
2523,Union St,Hilltop,1.0,Union St,40.718159390879855,-74.08351072328621,Hilltop,40.731153329839415,-74.05754064420803
2524,Van Vorst Park,Hilltop,13.0,Van Vorst Park,40.718478880955466,-74.0477327437289,Hilltop,40.731153329839415,-74.05754064420803
2525,Warren St,Hilltop,10.0,Warren St,40.72112066810259,-74.03803718607728,Hilltop,40.731153329839415,-74.05754064420803
2526,Washington St,Hilltop,8.0,Washington St,40.724291891746596,-74.03548133892006,Hilltop,40.731153329839415,-74.05754064420803
2527,Willow Ave & 12 St,Hilltop,11.0,Willow Ave & 12 St,40.751887812263035,-74.03037017113127,Hilltop,40.731153329839415,-74.05754064420803
2528,York St & Marin Blvd,Hilltop,1.0,York St & Marin Blvd,40.716615000830494,-74.0424120426178,Hilltop,40.731153329839415,-74.05754064420803
2529,11 St & Washington St,Hoboken Ave at Monmouth St,21.0,11 St & Washington St,40.749990333032464,-74.02718736140429,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2530,12 St & Sinatra Dr N,Hoboken Ave at Monmouth St,19.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2531,14 St Ferry - 14 St & Shipyard Ln,Hoboken Ave at Monmouth St,17.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2532,4 St & Grand St,Hoboken Ave at Monmouth St,12.0,4 St & Grand St,40.742268376059016,-74.03508320196188,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2533,5 Corners Library,Hoboken Ave at Monmouth St,3.0,5 Corners Library,40.73497416679167,-74.05952595831847,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2534,6 St & Grand St,Hoboken Ave at Monmouth St,17.0,6 St & Grand St,40.74437858646239,-74.03447839868532,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2535,7 St & Monroe St,Hoboken Ave at Monmouth St,26.0,7 St & Monroe St,40.74642493639741,-74.0380286862046,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2536,8 St & Washington St,Hoboken Ave at Monmouth St,29.0,8 St & Washington St,40.74598271979199,-74.02816823278691,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2537,9 St HBLR - Jackson St & 8 St,Hoboken Ave at Monmouth St,14.0,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2538,Adams St & 11 St,Hoboken Ave at Monmouth St,4.0,Adams St & 11 St,40.75086734758054,-74.03356182037257,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2539,Adams St & 2 St,Hoboken Ave at Monmouth St,19.0,Adams St & 2 St,40.73979841179733,-74.03689012302054,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2540,Astor Place,Hoboken Ave at Monmouth St,2.0,Astor Place,40.719276111812604,-74.07127583741752,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2541,Baldwin at Montgomery,Hoboken Ave at Monmouth St,2.0,Baldwin at Montgomery,40.723616579328976,-74.0641941937696,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2542,Bergen Ave,Hoboken Ave at Monmouth St,1.0,Bergen Ave,40.72211326699647,-74.07143150747063,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2543,Bergen Ave & Sip Ave,Hoboken Ave at Monmouth St,9.0,Bergen Ave & Sip Ave,40.73104361248367,-74.06443169597715,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2544,Bloomfield St & 15 St,Hoboken Ave at Monmouth St,11.0,Bloomfield St & 15 St,40.75450461099914,-74.02657712307197,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2545,Brunswick & 6th,Hoboken Ave at Monmouth St,7.0,Brunswick & 6th,40.72602894617706,-74.0503929030257,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2546,Brunswick St,Hoboken Ave at Monmouth St,14.0,Brunswick St,40.72414786663121,-74.05066483953951,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2547,Christ Hospital,Hoboken Ave at Monmouth St,12.0,Christ Hospital,40.73478751985362,-74.0504451350773,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2548,Church Sq Park - 5 St & Park Ave,Hoboken Ave at Monmouth St,39.0,Church Sq Park - 5 St & Park Ave,40.742657893537604,-74.03224963376663,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2549,City Hall,Hoboken Ave at Monmouth St,6.0,City Hall,40.717730294069206,-74.04387749609651,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2550,City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,152.0,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2551,Clinton St & 7 St,Hoboken Ave at Monmouth St,13.0,Clinton St & 7 St,40.7454153433474,-74.03333382214838,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2552,Clinton St & Newark St,Hoboken Ave at Monmouth St,83.0,Clinton St & Newark St,40.73744627151288,-74.03570246500215,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2553,Columbus Dr at Exchange Pl,Hoboken Ave at Monmouth St,15.0,Columbus Dr at Exchange Pl,40.71687448913104,-74.03282962516803,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2554,Columbus Drive,Hoboken Ave at Monmouth St,14.0,Columbus Drive,40.718414308152724,-74.03889053483775,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2555,Columbus Park - Clinton St & 9 St,Hoboken Ave at Monmouth St,14.0,Columbus Park - Clinton St & 9 St,40.748178812964326,-74.03245770266106,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2556,Communipaw & Berry Lane,Hoboken Ave at Monmouth St,2.0,Communipaw & Berry Lane,40.7143673025405,-74.06663274240287,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2557,Dixon Mills,Hoboken Ave at Monmouth St,9.0,Dixon Mills,40.721632342323566,-74.04998467723249,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2558,Essex Light Rail,Hoboken Ave at Monmouth St,9.0,Essex Light Rail,40.712771947644676,-74.03648087782008,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2559,Grand St,Hoboken Ave at Monmouth St,12.0,Grand St,40.71515821580811,-74.03768259947958,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2560,Grand St & 14 St,Hoboken Ave at Monmouth St,7.0,Grand St & 14 St,40.7540790923323,-74.03159436971573,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2561,Grove St PATH,Hoboken Ave at Monmouth St,50.0,Grove St PATH,40.71960099717589,-74.04314261412735,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2562,Hamilton Park,Hoboken Ave at Monmouth St,44.0,Hamilton Park,40.72757525453402,-74.04424621144935,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2563,Harborside,Hoboken Ave at Monmouth St,25.0,Harborside,40.719258962545155,-74.03423038123101,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2564,Heights Elevator,Hoboken Ave at Monmouth St,9.0,Heights Elevator,40.74873175053401,-74.04046738441166,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2565,Hilltop,Hoboken Ave at Monmouth St,18.0,Hilltop,40.731153329839415,-74.05754064420803,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2566,Hoboken Terminal - Hudson St & Hudson Pl,Hoboken Ave at Monmouth St,627.0,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2567,Hoboken Terminal - River St & Hudson Pl,Hoboken Ave at Monmouth St,126.0,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2568,Hudson St & 4 St,Hoboken Ave at Monmouth St,40.0,Hudson St & 4 St,40.740954266970824,-74.02859404962996,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2569,JC Medical Center,Hoboken Ave at Monmouth St,7.0,JC Medical Center,40.716536226401026,-74.04961717509839,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2570,Jersey & 3rd,Hoboken Ave at Monmouth St,23.0,Jersey & 3rd,40.72331733868367,-74.04594517066816,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2571,Jersey & 6th St,Hoboken Ave at Monmouth St,6.0,Jersey & 6th St,40.72528591390771,-74.04555620790973,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2572,Journal Square,Hoboken Ave at Monmouth St,2.0,Journal Square,40.733696637992765,-74.0625064269518,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2573,Lafayette Park,Hoboken Ave at Monmouth St,11.0,Lafayette Park,40.71347729768909,-74.06284897649236,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2574,Leonard Gordon Park,Hoboken Ave at Monmouth St,1.0,Leonard Gordon Park,40.74589833735995,-74.05724263562814,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2575,Liberty Light Rail,Hoboken Ave at Monmouth St,2.0,Liberty Light Rail,40.711244136301815,-74.05570238148391,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2576,Madison St & 1 St,Hoboken Ave at Monmouth St,25.0,Madison St & 1 St,40.73878495960618,-74.03927437553686,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2577,Madison St & 10 St,Hoboken Ave at Monmouth St,31.0,Madison St & 10 St,40.74996974427502,-74.03586588196806,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2578,Mama Johnson Field - 4 St & Jackson St,Hoboken Ave at Monmouth St,12.0,Mama Johnson Field - 4 St & Jackson St,40.74313645259126,-74.04004906146669,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2579,Manila & 1st,Hoboken Ave at Monmouth St,43.0,Manila & 1st,40.72165505394273,-74.04288439126627,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2580,Marin Light Rail,Hoboken Ave at Monmouth St,8.0,Marin Light Rail,40.714585169920014,-74.04281584524314,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2581,Marshall St & 2 St,Hoboken Ave at Monmouth St,4.0,Marshall St & 2 St,40.740765367506214,-74.04254964402006,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2582,McGinley Square,Hoboken Ave at Monmouth St,1.0,McGinley Square,40.72535372478333,-74.06760777113992,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2583,Monmouth and 6th,Hoboken Ave at Monmouth St,14.0,Monmouth and 6th,40.725665114944135,-74.04880399651331,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2584,Montgomery St,Hoboken Ave at Monmouth St,5.0,Montgomery St,40.71942260191589,-74.05099546395327,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2585,Morris Canal,Hoboken Ave at Monmouth St,5.0,Morris Canal,40.71238483701534,-74.038468170639,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2586,Newark Ave,Hoboken Ave at Monmouth St,39.0,Newark Ave,40.72151674031582,-74.04630136759572,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2587,Newport PATH,Hoboken Ave at Monmouth St,81.0,Newport PATH,40.727220293617044,-74.03375238731287,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2588,Newport Pkwy,Hoboken Ave at Monmouth St,56.0,Newport Pkwy,40.72874290486994,-74.03211046211277,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2589,Oakland Ave,Hoboken Ave at Monmouth St,40.0,Oakland Ave,40.73759292489517,-74.05245382611778,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2590,Paulus Hook,Hoboken Ave at Monmouth St,3.0,Paulus Hook,40.714145417895736,-74.03355037847584,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2591,Pershing Field,Hoboken Ave at Monmouth St,9.0,Pershing Field,40.742657183344456,-74.05181096657569,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2592,Riverview Park,Hoboken Ave at Monmouth St,10.0,Riverview Park,40.744459053317044,-74.04391302290752,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2593,South Waterfront Walkway - Sinatra Dr & 1 St,Hoboken Ave at Monmouth St,74.0,South Waterfront Walkway - Sinatra Dr & 1 St,40.73700753288959,-74.02777588542521,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2594,Southwest Park - Jackson St & Observer Hwy,Hoboken Ave at Monmouth St,21.0,Southwest Park - Jackson St & Observer Hwy,40.7375689337438,-74.04166100633643,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2595,Stevens - River Ter & 6 St,Hoboken Ave at Monmouth St,17.0,Stevens - River Ter & 6 St,40.743144991244904,-74.0269876793701,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2596,Van Vorst Park,Hoboken Ave at Monmouth St,5.0,Van Vorst Park,40.718478880955466,-74.0477327437289,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2597,Warren St,Hoboken Ave at Monmouth St,30.0,Warren St,40.72112066810259,-74.03803718607728,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2598,Washington St,Hoboken Ave at Monmouth St,32.0,Washington St,40.724291891746596,-74.03548133892006,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2599,Willow Ave & 12 St,Hoboken Ave at Monmouth St,11.0,Willow Ave & 12 St,40.751887812263035,-74.03037017113127,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
2600,11 St & Washington St,Hoboken Terminal - Hudson St & Hudson Pl,77.0,11 St & Washington St,40.749990333032464,-74.02718736140429,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
2601,12 St & Sinatra Dr N,Hoboken Terminal - Hudson St & Hudson Pl,51.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
2602,14 St Ferry - 14 St & Shipyard Ln,Hoboken Terminal - Hudson St & Hudson Pl,56.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
2603,4 St & Grand St,Hoboken Terminal - Hudson St & Hudson Pl,111.0,4 St & Grand St,40.742268376059016,-74.03508320196188,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
2604,5 Corners Library,Hoboken Terminal - Hudson St & Hudson Pl,1.0,5 Corners Library,40.73497416679167,-74.05952595831847,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
2605,6 St & Grand St,Hoboken Terminal - Hudson St & Hudson Pl,102.0,6 St & Grand St,40.74437858646239,-74.03447839868532,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
2606,7 St & Monroe St,Hoboken Terminal - Hudson St & Hudson Pl,111.0,7 St & Monroe St,40.74642493639741,-74.0380286862046,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
2607,8 St & Washington St,Hoboken Terminal - Hudson St & Hudson Pl,145.0,8 St & Washington St,40.74598271979199,-74.02816823278691,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
2608,9 St HBLR - Jackson St & 8 St,Hoboken Terminal - Hudson St & Hudson Pl,111.0,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
2609,Adams St & 11 St,Hoboken Terminal - Hudson St & Hudson Pl,67.0,Adams St & 11 St,40.75086734758054,-74.03356182037257,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
2610,Adams St & 2 St,Hoboken Terminal - Hudson St & Hudson Pl,83.0,Adams St & 2 St,40.73979841179733,-74.03689012302054,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
2611,Astor Place,Hoboken Terminal - Hudson St & Hudson Pl,2.0,Astor Place,40.719276111812604,-74.07127583741752,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
2612,Baldwin at Montgomery,Hoboken Terminal - Hudson St & Hudson Pl,3.0,Baldwin at Montgomery,40.723616579328976,-74.0641941937696,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
2613,Bergen Ave & Sip Ave,Hoboken Terminal - Hudson St & Hudson Pl,3.0,Bergen Ave & Sip Ave,40.73104361248367,-74.06443169597715,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
2614,Bloomfield St & 15 St,Hoboken Terminal - Hudson St & Hudson Pl,34.0,Bloomfield St & 15 St,40.75450461099914,-74.02657712307197,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
2615,Brunswick & 6th,Hoboken Terminal - Hudson St & Hudson Pl,6.0,Brunswick & 6th,40.72602894617706,-74.0503929030257,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
2616,Brunswick St,Hoboken Terminal - Hudson St & Hudson Pl,7.0,Brunswick St,40.72414786663121,-74.05066483953951,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
